name,city,income,credit_score,loan_amount,years_employed,points,loan_approved,gender
Ann Moon,New Heatherton,75293,556,6194,33,55.0,False,Male
Jody Carter,Ramirezburgh,107014,534,27834,19,50.0,False,Male
Austin Wiggins,New Diamondburgh,69210,595,36909,30,50.0,False,Male
Stephanie Young,New Jennifer,113746,368,7652,17,60.0,True,Female
Philip Cummings,New Sarah,85615,551,1573,20,55.0,False,Male
Pamela Palmer,New Williamton,120480,703,9844,10,85.0,True,Male
Christopher Anderson,Audreyview,62780,773,17108,29,75.0,True,Female
Brian Wright,North Tonyaberg,89878,300,19822,29,50.0,False,Male
Katherine Webster,Onealmouth,140795,832,24195,38,95.0,True,Male
Sara Sullivan,Alexandrachester,69599,470,33974,31,35.0,False,Male
Andrew Jones,Meaganville,56111,722,26072,24,60.0,True,Male
Alexander Freeman,East Ryanberg,80422,760,39694,8,70.0,True,Male
Elizabeth Sanchez,East Rebeccaview,141848,798,27164,29,90.0,True,Male
Jacqueline Harris,South Susan,93335,551,10537,40,50.0,False,Female
Elizabeth Brown,Blankenshipchester,43979,379,40206,18,25.0,False,Female
Jose Woods,Jonesmouth,61091,498,21338,32,40.0,False,Male
Willie Thomas,Brianhaven,79986,523,42331,33,40.0,False,Male
Jerry Cook,Reedmouth,104963,591,25115,3,60.0,True,Female
Laurie Stephenson,Hamiltonhaven,77049,337,44667,35,40.0,False,Male
Lacey Jones,Port Nicholas,105341,750,48936,40,80.0,True,Male
Charles Herman,New Patrickfurt,68780,525,3745,2,40.0,False,Male
Troy Lee,South Lauren,121655,455,28978,35,55.0,False,Female
Wanda Clark,East Micheleview,68696,794,5331,14,85.0,True,Male
William Buckley,Wilsonmouth,32875,650,41422,23,40.0,False,Female
Tina Scott,Crystalmouth,138794,839,11197,37,100.0,True,Male
Diana Wheeler,East Lisa,116275,744,32679,17,85.0,True,Female
Jordan Porter,Williamsshire,81879,607,17884,6,60.0,True,Female
Kristen Richard,East Steven,65976,456,7461,34,45.0,False,Male
Jennifer Ross,Kerrybury,31061,466,41832,30,25.0,False,Female
Mary Hampton,South Richardchester,104177,457,28146,30,50.0,False,Male
Felicia Wood,Joefort,143386,705,39562,13,75.0,True,Female
Samuel Mitchell,West Erik,119889,634,39892,24,65.0,True,Male
Ashlee Miller,East Amberfort,132014,394,46703,9,45.0,False,Male
April Thompson MD,Erikastad,127605,389,3649,10,60.0,True,Female
Erin Williams,North Christinaborough,36428,474,26615,31,25.0,False,Male
Kevin Gilbert,Port Cheyenneberg,149356,366,31299,38,55.0,False,Male
Brooke Parsons,South Catherineport,109482,332,26781,21,55.0,False,Female
Melissa Patrick,Stephanieport,127671,600,43827,25,65.0,True,Male
Timothy Bauer,Elizabethborough,95107,546,31230,9,40.0,False,Male
Brittany Bolton,East Jennifer,139161,589,22805,20,70.0,True,Female
Michelle Graham,Lake Elizabethside,148509,609,47472,13,65.0,True,Female
Mary Diaz,Leeland,148349,350,3056,16,60.0,True,Male
Robert Ford,Bowersmouth,67512,760,9709,20,80.0,True,Male
Michelle Barrett,North Misty,131677,468,17423,26,55.0,False,Female
Shawn Cook,East Johnfort,134708,584,14255,11,70.0,True,Female
Randy Welch,Laurenstad,60162,645,1179,6,60.0,True,Male
Dr. Jonathan Clark,Erinhaven,109569,580,35791,25,65.0,True,Female
Wendy Salazar,South Kayla,135110,340,30815,37,55.0,False,Male
Kimberly Campos,West Marvinchester,76179,364,32097,26,40.0,False,Male
Suzanne Lynch,West Mary,58705,528,30443,16,35.0,False,Male
Matthew Williams,Lake Rebecca,113442,560,26874,16,55.0,False,Male
Daryl Walker,Allentown,54920,740,4130,4,75.0,True,Male
Denise Olsen,Smithport,111381,352,33547,37,50.0,False,Female
Matthew Roberts,Port Jimmyfurt,62850,636,12615,34,60.0,True,Female
Alexis Jordan,Deborahfort,118835,321,7518,8,55.0,False,Female
Monique Jackson,Emilychester,129035,465,28947,13,55.0,False,Female
Heather Hubbard,Kyleside,124493,370,5995,9,55.0,False,Male
Sarah Smith,North Kimberly,130593,576,12729,7,55.0,False,Male
Gail Mason,Dixonfort,116400,584,6457,22,75.0,True,Male
Heather Hughes,New Sierra,119241,318,41654,5,45.0,False,Male
Carla Peterson DDS,South Vickie,139882,659,2952,21,75.0,True,Female
Rebecca Reynolds,Lewisborough,47927,795,39427,4,50.0,False,Male
Natasha Davenport,Grantmouth,112345,696,22116,23,80.0,True,Male
Andrew Chavez,New Michaelstad,42735,646,28232,0,25.0,False,Female
Shannon Miller,New Abigailville,148410,439,32026,31,55.0,False,Female
Kristen Juarez,New Lisamouth,112242,551,21451,34,55.0,False,Female
Elaine Trevino,West Elizabethberg,114717,564,25876,9,50.0,False,Female
Samuel Zavala,Charlesport,35167,607,27664,1,25.0,False,Male
Dustin Lopez,Port Derrickhaven,70492,402,24758,7,35.0,False,Male
Dennis Cook,East Barbarashire,133364,380,16172,3,45.0,False,Female
Ryan Pierce,Port Jennifershire,87779,604,37199,19,55.0,False,Male
Jamie Galvan,Samanthachester,34373,395,44115,21,25.0,False,Male
Leah Rodriguez,Williamsstad,105965,715,36518,6,70.0,True,Male
Kevin Hoffman,North Matthew,77823,489,43499,36,40.0,False,Female
Ashley Burnett,Robinsonberg,125991,473,49356,32,50.0,False,Male
Jason Maldonado,Barbaraborough,47224,804,36885,15,65.0,True,Female
Daniel Estrada,Port Allison,41813,652,9926,25,50.0,False,Male
Jennifer Lane,Johnville,149226,730,17711,38,80.0,True,Male
Dr. Jared Lee III,New Jack,68680,422,44976,15,35.0,False,Male
Andrew Bolton,Lake Charlesfurt,72823,436,15295,17,45.0,False,Female
Laura Pearson,Port Heatherchester,127973,409,23371,13,55.0,False,Male
Charles Wong,Port Miguelchester,84460,687,44222,33,65.0,True,Female
Jill Harris,East Paul,53021,492,44637,15,35.0,False,Female
Travis Kim III,Fordton,56318,361,31064,33,35.0,False,Female
Jason Keith,West Joshua,47322,736,1902,30,65.0,True,Male
Kendra Willis,Kevinbury,133089,760,14167,17,90.0,True,Male
Tracey Nelson,Walkerberg,100701,317,16363,31,55.0,False,Male
William Arnold,North Joseph,144879,679,35211,16,80.0,True,Male
Denise Barrett,Julietown,77953,364,38169,6,35.0,False,Female
Douglas Pacheco,Lake Tyler,99579,841,1220,9,90.0,True,Female
Erin Norris,Bradleytown,95771,792,13675,11,85.0,True,Female
Eric Duran,Heatherview,149732,504,42212,25,50.0,False,Male
Toni Cunningham,Codyfort,65720,500,17048,20,40.0,False,Female
George Ruiz,New Mathew,138851,533,29234,35,55.0,False,Male
Billy Cunningham,East Robert,51567,344,14432,29,40.0,False,Female
Zachary Jones,Higginsbury,63681,519,15317,23,45.0,False,Male
David Hull,Martinezview,149806,760,14702,5,90.0,True,Male
David Wilson,Kylieside,138093,546,3894,30,60.0,True,Female
Kimberly Sandoval,Port Tracyborough,93156,721,22675,6,70.0,True,Female
Kevin Buckley,Aaronstad,135708,665,30645,35,70.0,True,Female
Alyssa Davis,Lake Joshuaburgh,68684,460,16349,2,35.0,False,Female
Christina Clark,West Steven,127853,760,15786,39,90.0,True,Male
Bruce Barr,West Courtney,144084,606,46007,27,65.0,True,Female
Arthur Santana,Grayburgh,74396,683,3302,34,75.0,True,Female
Ryan Fisher,Port Ericland,135412,457,28200,6,50.0,False,Female
Michael Martin,Oliviaburgh,45095,845,44287,36,65.0,True,Male
Jerry Jackson,Ramirezview,91385,519,49065,1,25.0,False,Male
Edward Barton,Hoshire,39869,418,46515,8,20.0,False,Female
Crystal Graves,New Timothyshire,48449,438,4462,33,40.0,False,Male
Shawn Lindsey,North William,128848,375,16826,34,55.0,False,Female
Gina Medina,Joseside,59571,439,12685,2,35.0,False,Male
Samuel Harris,Lake Daisy,142740,830,10687,39,100.0,True,Male
Javier Schultz,Lake Kathleenmouth,118647,468,45652,17,50.0,False,Male
Gail Johnson MD,Port Elizabethtown,124924,331,6481,20,60.0,True,Male
Patrick Walsh,North Haileyfort,118395,400,29768,34,50.0,False,Female
Amy Mccoy,Lake Edwardstad,82089,620,25841,7,55.0,False,Female
Kathy Roberts,Joseland,140853,451,40344,36,50.0,False,Female
Donna Boyd,East Gregoryport,135458,813,41740,2,80.0,True,Male
John Hunter,Johnsonton,103048,302,44387,16,45.0,False,Female
Jamie Fields,West Jenniferview,77942,842,10827,25,90.0,True,Female
Bryce Gutierrez,Williammouth,41836,678,44340,3,40.0,False,Female
Roberto Glover,Blairside,133636,340,41961,30,50.0,False,Male
Daniel Ortiz,Montgomerytown,81717,838,13108,8,85.0,True,Male
Derek Williams,Port Peterhaven,31824,427,37424,33,25.0,False,Male
Deborah Quinn,New Stacy,64663,810,17319,33,80.0,True,Female
Nathan Lopez,South Josephberg,100329,367,10273,25,55.0,False,Female
Elizabeth Jackson,Rickeyburgh,46199,321,16906,26,30.0,False,Female
Bianca Bowen,Lewisport,89609,557,6384,29,55.0,False,Male
Samantha Carter,Moorestad,78311,597,3773,11,70.0,True,Male
Daryl Lowe,Amyburgh,118188,600,13561,1,55.0,False,Female
Julie Parker,Michellehaven,128174,843,34109,1,75.0,True,Male
Monica Richardson,Port Toni,118125,639,48546,8,55.0,False,Male
Ronald Brown,Benjaminton,64362,598,16651,13,55.0,False,Male
Christine Hubbard,Jameshaven,106619,563,39477,20,50.0,False,Male
Barbara Chandler,Port Curtis,79941,396,47616,38,40.0,False,Female
John Johns,New Brandonborough,137795,546,39883,5,45.0,False,Male
Christina Robinson,Schneiderbury,113695,340,27650,2,45.0,False,Male
Tina Hull,Changmouth,78689,698,7246,29,80.0,True,Male
Shannon Maxwell,North Rhondaborough,44201,327,2926,37,40.0,False,Male
Richard Rodriguez,Port Carla,118452,313,17016,24,55.0,False,Female
Mark Jimenez,Mackenzieville,60647,725,1201,39,75.0,True,Female
Jenna Lynch,Denniston,91797,378,21396,38,50.0,False,Male
Bryce Fox,Danielport,33280,531,16161,25,25.0,False,Male
Grace Johnson,Port Wendy,111205,499,12180,10,55.0,False,Male
Jerry Rogers,Jonesview,145898,337,46574,18,50.0,False,Male
Joshua Shepard,Port Michaeltown,103584,645,16574,31,70.0,True,Male
Jessica Burch,New Heatherville,72992,431,28952,1,25.0,False,Male
Terri Golden,New Nicolestad,149964,699,27072,38,80.0,True,Female
Seth Johnson,Lake Stanley,109964,628,49834,13,60.0,True,Male
Christopher Robinson,Michaelchester,59015,821,37063,11,75.0,True,Female
Brian Sims,Colemanside,114889,446,41709,13,50.0,False,Female
Dr. Donna Mccarty,East Kevinside,38285,305,35590,28,25.0,False,Male
Grace Young,South Brandon,113283,539,43279,23,50.0,False,Female
Becky Garcia,Shannontown,137984,348,34252,23,55.0,False,Female
Lauren Brown MD,North Jennifer,90852,763,17727,37,85.0,True,Female
Jennifer Harper,Wangshire,149195,684,44042,18,75.0,True,Female
Maria Malone,Davishaven,121891,602,10514,34,75.0,True,Female
Lauren Walsh,East Mark,69608,405,20294,1,25.0,False,Female
Stacy Hudson,East Pamela,115097,410,13121,14,55.0,False,Male
Charles Costa,Elliottton,83516,717,41777,1,50.0,False,Female
Kara Sanders MD,Comptontown,45292,752,12397,13,65.0,True,Female
Tommy Ramsey,West Elizabeth,48320,670,43610,15,50.0,False,Female
Kelly Sandoval,Port Loriport,35943,303,23589,26,25.0,False,Male
Autumn Thomas,Petersonside,34877,450,27622,37,25.0,False,Female
Kimberly Thomas,Claytonside,69893,691,38546,24,60.0,True,Male
Mark Mclean,North Anna,94569,736,7439,9,75.0,True,Female
Renee Edwards,Tinaville,45220,557,13585,17,30.0,False,Male
Chase Matthews,Melissaview,42739,341,2930,10,40.0,False,Male
Danny Smith,Burkefurt,60775,364,4614,7,45.0,False,Female
Pamela Gordon,North Elizabethmouth,146294,326,4140,4,50.0,False,Female
Anthony Wong,West Crystalland,100457,629,4560,29,75.0,True,Male
Christopher Soto,Port Brandi,47781,753,43078,26,60.0,True,Female
Amber Richardson,Josephfort,80940,751,30012,38,80.0,True,Male
Christopher Klein,Mcclurefurt,89459,721,45000,8,60.0,True,Male
Haley Peters,Lake Moniquefort,78629,693,4125,10,80.0,True,Male
Tara Jones,Andrewhaven,117881,846,18222,4,85.0,True,Male
Christina Chavez,East Stephaniemouth,127404,666,47852,10,65.0,True,Male
Thomas Morales,Stephensland,121289,775,1697,13,95.0,True,Female
Stephanie Martin,North Carrietown,100804,688,8380,14,85.0,True,Male
Cynthia Palmer,Davidfort,84935,653,25640,7,55.0,False,Male
Jermaine Vance,Kurtshire,106983,350,48578,10,45.0,False,Female
Erica Thomas,Carterton,127290,396,29256,17,55.0,False,Male
Sandra Ross,East Rebeccafort,125236,825,12161,11,100.0,True,Female
Roy Fowler,Shannonshire,50253,849,12953,6,75.0,True,Female
Debbie Arias,Jacksonside,146052,648,49139,31,65.0,True,Female
Melissa Kim,Delacruzbury,84379,548,8535,32,50.0,False,Male
Michael Flores,West Jeremymouth,115841,323,33297,37,50.0,False,Male
Mallory Powell,South Timothyton,42978,712,33536,15,50.0,False,Male
Kelly Aguirre,West Kathyfurt,139273,447,6528,10,60.0,True,Female
Mark Murphy,North Victoria,94139,674,1972,21,80.0,True,Male
Jillian Garcia,Richardberg,110694,374,35264,11,50.0,False,Female
Kenneth Murphy,Novakton,83492,847,45686,17,80.0,True,Male
Marcus Weaver,East Davidton,66666,638,3222,38,65.0,True,Female
Crystal Wilkinson,Proctorview,34288,819,20127,8,60.0,True,Male
Larry Mathis,Lake Christopherstad,120476,762,42029,34,85.0,True,Male
Tonya Potter,Lake Dianaland,78566,665,12733,15,65.0,True,Male
Jennifer Myers,New Kayla,58477,491,2718,39,50.0,False,Female
James Miller,Lake Courtneymouth,88115,806,41005,34,80.0,True,Female
Joshua Vincent MD,Wagnerberg,88287,432,21979,33,50.0,False,Male
Kathleen Brady,Erintown,60947,708,43175,11,60.0,True,Male
Rebecca Wood,Nicolestad,142125,699,25965,39,80.0,True,Female
Jesus Johnson,East Joshuaside,77537,480,49920,21,40.0,False,Female
Debra White,Murrayfurt,43022,500,10198,22,35.0,False,Female
Lisa Lopez,Lake Stephanie,119873,845,49454,36,85.0,True,Male
Rachel Greer,Port Shelia,78147,405,23294,25,45.0,False,Female
Bobby Becker,Jacobmouth,101364,794,12658,21,90.0,True,Male
Wayne Jackson,Port Heather,148187,651,35717,38,70.0,True,Female
Jacqueline Walker,New Jenniferstad,114518,674,2681,31,85.0,True,Male
Tina Herring,Alexismouth,77012,799,45571,18,75.0,True,Female
Courtney Lee,Lake Patriciashire,37936,376,8418,30,35.0,False,Female
Carmen Gonzalez,Brandiview,82184,338,6636,23,55.0,False,Female
Gabriel Murphy,East Jessicastad,66160,519,28491,30,35.0,False,Female
Jillian Stewart,New Josephberg,54878,411,19578,5,35.0,False,Female
Hector Bryant,Lake Brittanyfort,46011,361,40653,8,20.0,False,Male
Adriana Ward,Port Willie,141153,656,27358,10,70.0,True,Female
Taylor Grant,Butlermouth,138028,818,28231,28,95.0,True,Female
Diana Huffman,South Janice,89600,822,23104,17,85.0,True,Female
Gina Chapman,Lauramouth,42015,594,12650,32,45.0,False,Male
Tyler Lozano,Port Heathermouth,116870,326,9921,0,45.0,False,Female
Amanda Solis,Danielleshire,57801,537,5767,15,50.0,False,Male
Shawn Ware,Port Markmouth,114109,370,14654,0,40.0,False,Female
John Boyd,Petersburgh,113819,402,19606,19,55.0,False,Female
Joseph Jensen,Willisfort,108269,447,33740,14,50.0,False,Male
Steven Mccormick,Dawnberg,32799,306,9502,23,30.0,False,Female
Victoria Padilla,Keithland,36629,838,15315,11,65.0,True,Male
Rhonda Rodriguez,East Mary,133126,429,14119,38,55.0,False,Male
Ryan Smith,Claireton,73713,686,49384,0,45.0,False,Female
Kelly Perry,Mooreside,61925,774,23610,1,60.0,True,Male
Pamela Powell,Lake Stephenburgh,46505,658,32462,29,40.0,False,Female
Paul Cox,Timothyfurt,133150,458,38435,2,40.0,False,Female
Luke Dixon,Reyesside,104000,546,48812,6,40.0,False,Male
Joshua White,Hornefort,56896,479,5149,29,50.0,False,Male
Christina Cobb,New Diana,38992,490,2918,20,40.0,False,Male
Christopher Moses,Lake Robert,138765,475,7606,27,60.0,True,Male
Mary Richards,Joelside,130290,447,16496,10,55.0,False,Female
Jack Brandt,West Angela,102641,615,18483,26,70.0,True,Female
Nathaniel Ford,Robinsonfurt,57152,596,17196,1,40.0,False,Male
Debbie King,Carrville,106858,484,30283,38,50.0,False,Female
Shannon Gonzales,New Grant,58305,371,11622,3,35.0,False,Female
Melvin Carlson,Higginsborough,136568,802,47394,20,90.0,True,Female
Trevor Bautista,East Edward,143992,400,9828,23,60.0,True,Female
Richard Roy,East Benjamin,60539,345,18387,35,40.0,False,Male
Robert Parks MD,Baileyborough,73064,681,44735,32,60.0,True,Male
David Nichols,Port Maryton,131498,506,2136,17,60.0,True,Female
Cynthia Hughes,Port Ashleyshire,49340,628,8174,29,50.0,False,Male
Russell Martin,Port Jessica,133369,395,2496,9,55.0,False,Male
Carol Mcintosh,Elizabethland,148034,610,14031,30,75.0,True,Male
Sean Dixon,New Madelinetown,108116,725,31808,5,70.0,True,Female
Kevin Davis,East Raymondberg,30371,455,8573,13,30.0,False,Female
Sean Bradshaw,Ortizberg,66342,354,8547,38,45.0,False,Female
Megan Wilson,Powellberg,142513,485,3742,7,55.0,False,Male
Amanda Taylor,Dorothyhaven,48964,748,17297,12,65.0,True,Female
Nicole Lewis,Ashleychester,47038,689,23106,13,50.0,False,Female
Mary Gibson,Kimberlyville,100807,453,19484,11,55.0,False,Male
Duane Clarke,Garrettberg,62853,645,1572,36,65.0,True,Female
Vicki Hernandez,Nicholastown,134662,498,46916,23,50.0,False,Female
Hannah James PhD,Port Sarahshire,52871,653,9401,37,60.0,True,Male
Alan Davis DVM,East Joshuachester,44408,667,37024,20,40.0,False,Male
Jasmine Farmer,East Meghan,116646,565,5911,9,55.0,False,Male
William Conrad,Martinezburgh,143567,790,16126,35,90.0,True,Female
Antonio George Jr.,South Ronaldshire,33379,322,28023,14,25.0,False,Female
Scott Schmidt,West Luisburgh,47275,307,15538,18,30.0,False,Female
Anthony Smith,Rebeccafurt,31947,808,37990,40,65.0,True,Male
Jay Buchanan,West Scottstad,76955,680,19680,27,70.0,True,Male
Theresa King,East Maryview,133544,772,29454,0,75.0,True,Female
Justin Hammond,North Jaredchester,133341,535,7578,28,60.0,True,Female
Phillip Davis,South Zachary,61186,313,34872,6,30.0,False,Male
Meagan West,New Anthony,107182,410,23460,3,45.0,False,Male
Craig Williams,Garciaton,72437,773,47702,14,70.0,True,Male
Wayne Hess,Michaelhaven,32068,582,33245,19,40.0,False,Male
James Wilson,North Andre,52838,745,12909,22,80.0,True,Female
Kelsey Kelly,Warnerview,64782,808,2945,13,90.0,True,Male
Aaron Gonzalez,New Richard,36868,750,17660,27,60.0,True,Female
Jessica Hernandez,Brendahaven,46614,546,10058,30,35.0,False,Female
Anthony Adams,Colemanport,127218,638,42080,37,65.0,True,Female
Barry Wilson,Chapmanmouth,85176,427,17535,2,40.0,False,Male
Matthew Richards,Port Jenniferview,98955,303,21646,15,50.0,False,Male
Michelle Stewart,North Jonathan,44896,813,3483,37,80.0,True,Male
Ronald Underwood,Loganhaven,127735,804,42869,14,90.0,True,Male
Christina Garza,Port Robertside,38330,599,7688,26,50.0,False,Female
Tina Hernandez,Mitchellton,92422,796,32450,36,80.0,True,Male
David Thompson,Samuelborough,88756,827,44891,37,80.0,True,Male
Lauren Barr,Romanland,131976,570,11822,27,60.0,True,Female
Anthony Murray,North Christopher,77453,356,11378,1,35.0,False,Male
Mary Green,East Mikeshire,97271,825,40024,32,80.0,True,Female
Penny West,North Christopher,107812,755,2468,34,95.0,True,Female
Laurie Roberts,Port Loriland,44293,708,18041,19,50.0,False,Female
Caitlyn Martinez,Alejandrabury,89245,750,34216,23,80.0,True,Female
Adam Thompson,West Amberchester,96039,785,21984,30,85.0,True,Female
Sandra White,South Anna,59038,606,40038,25,50.0,False,Female
Matthew Miller,New Patricia,110623,576,11836,38,55.0,False,Female
Kristin Wagner,Barberfurt,35683,788,44554,40,60.0,True,Female
Andrew Gomez,West Rebeccaland,125321,733,8372,22,85.0,True,Male
Johnny Arnold,East Tony,132659,529,22843,24,55.0,False,Male
Richard Stevens,Whiteton,149111,731,47006,40,75.0,True,Male
Leonard Reyes,Lake Joseph,143636,739,2679,17,85.0,True,Male
Erik Brown,East Annville,116363,695,10328,10,85.0,True,Female
Mrs. Olivia Petersen,Hillside,98347,428,1022,32,55.0,False,Male
Toni Osborne,Amandaside,69535,813,15939,39,85.0,True,Female
Jeffrey Mercer,Mendozahaven,90036,755,40448,36,75.0,True,Male
Alex Whitaker,West Charlesville,114323,554,24445,38,55.0,False,Male
Carla Hoover,Lake Richard,34082,538,14981,30,25.0,False,Male
Stephanie Peterson,North Samantha,37972,628,37457,32,40.0,False,Female
Gary Greer,East Michaelview,92781,609,33479,9,55.0,False,Male
Luis Patterson,Port Jamesport,141057,580,2851,36,75.0,True,Female
Ryan Harrison,Mosleyland,82640,828,9308,16,90.0,True,Female
Laura Payne,New Ambertown,85872,710,31259,35,70.0,True,Male
Devon Ramos,Blackville,119928,531,22394,39,55.0,False,Male
Jay Alvarado,Lake Theresa,44150,705,46644,39,50.0,False,Male
Emily Hunter,Haleyland,94260,635,23300,37,65.0,True,Female
Erik Keller,North Christinaburgh,123375,359,46052,30,50.0,False,Male
Danielle Mcfarland DVM,West Danielfort,149236,380,28687,3,45.0,False,Female
Kyle Mullins,Clarkmouth,88138,554,27921,8,40.0,False,Female
Kerry Murphy,South Toddton,39632,325,39936,36,25.0,False,Male
Chad Moreno,Haroldport,147868,685,25578,17,80.0,True,Male
Natalie Hawkins,Reynoldschester,40589,351,22422,27,25.0,False,Female
Adrian Gibbs,Leroystad,72219,801,30038,21,75.0,True,Female
Alyssa Hayes,Kaylabury,109730,496,34188,38,50.0,False,Female
Carlos Vincent,Jonathanfurt,49442,690,9572,40,60.0,True,Male
Jason Haynes,North Randymouth,38609,655,16001,3,30.0,False,Female
Timothy Coleman,North Gregory,46540,601,12864,28,45.0,False,Male
Stanley Benson,Collinsberg,66046,623,41191,4,40.0,False,Female
Brian Thompson,North Nathanhaven,111830,557,35957,33,50.0,False,Female
Wendy Smith,North Thomashaven,112978,705,32535,31,75.0,True,Male
Bethany Baxter MD,Scotttown,106724,579,30236,8,45.0,False,Female
Jennifer Baker MD,Jonesville,101874,468,4504,13,60.0,True,Male
Crystal Wolf,Petersonchester,123343,654,46641,37,65.0,True,Male
Sharon Patel,Spencerburgh,72622,677,18349,32,65.0,True,Female
Carl Powers,New Mark,79925,559,24725,17,45.0,False,Male
Michael Patterson,Deniseport,108301,778,23186,9,85.0,True,Male
Sarah Jones,East Eric,99541,758,19708,34,85.0,True,Female
Nancy Rowland,South Samuelfurt,68652,511,16918,18,45.0,False,Male
Meghan Jackson,North James,89469,688,45897,10,65.0,True,Male
Stephanie Gomez,Lake Amyland,96263,696,17183,2,65.0,True,Male
Miguel Lee,Lynchbury,109354,632,48132,34,60.0,True,Female
Brianna Hanson,West Melanie,86387,612,1774,2,60.0,True,Male
Sharon French,New Cesarfurt,42999,751,32075,32,60.0,True,Female
Taylor Kirby,Vanessaview,133952,560,17671,23,55.0,False,Female
Jeffrey Petersen,Port Amanda,121983,670,46117,4,65.0,True,Male
Manuel Cole,North Darlenemouth,44996,546,43182,38,25.0,False,Male
Joshua Horne,Morganfurt,141777,735,39425,33,75.0,True,Male
Brittney Tanner,West Victoriamouth,115814,792,38930,8,80.0,True,Female
Ashley Franco,West Nicholas,115316,337,6868,38,60.0,True,Male
Tracey Page,West David,145042,508,37486,14,50.0,False,Male
Carla Young,East Theresaside,130789,811,2971,25,100.0,True,Male
Brooke Keith,East Zachary,102264,827,4235,36,100.0,True,Male
Christy Thomas,Port Darylburgh,124481,535,12516,0,40.0,False,Male
Michael Cruz,Grayton,143441,330,34287,40,55.0,False,Female
Shawna Gillespie,Espinozaville,58183,311,36896,5,30.0,False,Female
Chelsey Reyes,West Bryanbury,86370,596,21927,15,60.0,True,Male
Angela Dixon,Port Timothychester,89186,441,13778,20,50.0,False,Male
Sean Chapman,North Adamtown,146403,768,27494,11,90.0,True,Male
Robert Ramirez,Stephanieshire,59949,688,29674,4,50.0,False,Male
Steven Price,Christophertown,84239,702,25311,19,70.0,True,Female
Michelle Padilla,West Aaron,74424,757,36497,20,70.0,True,Male
Lucas Nielsen,Kelseyfort,138451,342,35261,39,50.0,False,Female
Raymond Wolf,Barnesborough,89441,601,37304,9,50.0,False,Female
Nicholas Cunningham,Mooremouth,82262,315,35600,14,40.0,False,Male
Kristin Meyer,South Allisonfort,84524,374,24860,1,30.0,False,Female
Kevin White,Anthonyshire,125631,765,25710,1,75.0,True,Female
Cynthia Johnson,East Ryanstad,42463,765,42357,33,60.0,True,Female
Sandra Lopez,West Tiffanyside,70966,305,38462,23,35.0,False,Female
Teresa Bowers,Matthewmouth,85936,420,31183,31,45.0,False,Male
Michael Lambert,South Kenneth,70963,489,5890,6,45.0,False,Male
Rebecca Newman,West Christopher,117177,712,10028,27,85.0,True,Female
Christopher Morrison,Cookshire,63408,376,30443,3,25.0,False,Male
Sierra Gentry,Jenniferstad,79060,572,9643,6,45.0,False,Male
Hannah Carter,Basston,50006,626,29515,32,50.0,False,Male
Ryan Thomas,Tylertown,120023,318,49124,3,35.0,False,Male
James Schaefer,Robertton,92163,770,12251,13,85.0,True,Male
Diana Lin,New Frank,38799,635,48259,17,40.0,False,Female
Brandon Meyer,East Haley,41957,763,16752,5,60.0,True,Male
Jason Price,Adamland,139022,360,24031,35,55.0,False,Male
Nicole Brown,New Nathantown,41188,482,31397,6,20.0,False,Male
